SpinCore CPMG NMR\NQR Experiment
Spectrometer Frequency (MHz): 29.9016
Spectral Width (kHz): 100.0
Number of Acquisition Points: 12114.0
90 Degree Pulse-Width (us): 1.5
90 Degree Pulse Phase (Degrees): 0.00
Transient Delay (us): 15.00
Tau (ms): 1.00
Points Per Echo: 0.0
Number of Echoes: 60.0
Repetition Delay (s): 
Number of Scans: 100.0
ADC Clock Frequency (MHz): 75.00
Blanking Bit: 2.0
Deblank Delay: 3000.00
Output Amplitude Scaling: 1.00
Bypass FIR: Yes
 
Time (s), Magnitude Data
0.0508100, 32001.7169852
0.0508200, 52437.2780377
0.0508300, 15665.8115972
0.0508400, 16552.5305014
0.0508500, 46878.0511540
0.0508600, 38271.3491923
0.0508700, 25082.8422034
0.0508800, 18217.9764518
0.0508900, 31996.8599709
0.0509000, 29392.0305695
0.0509100, 41580.2490854
0.0509200, 46291.0212136
0.0509300, 28756.9968008
0.0509400, 32089.7736358
0.0509500, 50611.2856980
0.0509600, 40807.3923328
0.0509700, 37816.8176345
0.0509800, 22929.4201409
0.0509900, 49460.1665181
0.0510000, 85093.3909184
0.0510100, 107440.6752818
0.0510200, 141154.8578831
0.0510300, 239410.4816607
0.0510400, 308497.7546369
0.0510500, 295710.4731388
0.0510600, 307608.9470805
0.0510700, 18310593.6560163
0.0510800, 380361.1209219
0.0510900, 240352.2167570
0.0511000, 369482.0379355
0.0511100, 143512.7044725
0.0511200, 164925.2166559
0.0511300, 172477.9827920
0.0511400, 124176.6188338
0.0511500, 62732.8933495
0.0511600, 44688.9265926
0.0511700, 53959.6033807
0.0511800, 49747.0975736
0.0511900, 89550.2923390
0.0512000, 45100.1503323
0.0512100, 58247.1863183
0.0512200, 37125.8323543
0.0512300, 42156.0230691
0.0512400, 44729.4234369
0.0512500, 47308.8979052
0.0512600, 44966.4877214
0.0512700, 19956.1741073
0.0512800, 33729.4735951
0.0512900, 37990.0512503
0.0513000, 13919.2040721
0.0513100, 38741.2149138
0.0513200, 27867.8126878
0.0513300, 26038.9734437
0.0513400, 37393.5309913
0.0513500, 18134.1392131
0.0513600, 39865.9935910
0.0513700, 27137.4835421
0.0513800, 26173.5700660
0.0513900, 20393.4505418
0.0514000, 59880.8306723
0.0514100, 30166.1593346
0.0514200, 24938.5802523
0.0514300, 18063.6664329
0.0514400, 27821.6643104
0.0514500, 21808.0814608
0.0514600, 24696.0208131
0.0514700, 10408.0622596
0.0514800, 43216.5641624
0.0514900, 35579.5649496
0.0515000, 50863.1241372
0.0515100, 30928.2594564
0.0515200, 33325.4487892
0.0515300, 37746.5268469
0.0515400, 49879.2498841
0.0515500, 56287.4874994
0.0515600, 63302.6796431
0.0515700, 47814.5344012
0.0515800, 55574.8812055
0.0515900, 63529.4295583
0.0516000, 55317.1785705
0.0516100, 88540.6886917
0.0516200, 77998.7710737
0.0516300, 63973.8495090
0.0516400, 84461.3974133
0.0516500, 97838.0887180
0.0516600, 99553.6401796
0.0516700, 95032.6775483
0.0516800, 110314.9665005
0.0516900, 125947.5438824
0.0517000, 82022.3918025
0.0517100, 167453.8887485
0.0517200, 102949.6893682
0.0517300, 148529.0031206
0.0517400, 135135.5774805
0.0517500, 189114.5671808
0.0517600, 140234.7469139
0.0517700, 164550.0580614
0.0517800, 160986.8767944
0.0517900, 151699.5194884
0.0518000, 145284.6283197
0.0518100, 201328.7297854
0.0518200, 151465.4987151
0.0518300, 181765.9707564
0.0518400, 185423.4754555
0.0518500, 186319.5799829
0.0518600, 230765.0520508
0.0518700, 194312.5394435
0.0518800, 223402.9733038
0.0518900, 252785.2244911
0.0519000, 274423.9135662
0.0519100, 303463.0902186
0.0519200, 324061.9607128
0.0519300, 367816.9213413
0.0519400, 422156.0019543
0.0519500, 445308.2523927
0.0519600, 515936.0213302
0.0519700, 609159.1635377
0.0519800, 703669.1607396
0.0519900, 777833.0513857
0.0520000, 971791.9961170
0.0520100, 1139791.4739815
0.0520200, 1375152.0935478
0.0520300, 1592699.6982937
0.0520400, 1809649.7311814
0.0520500, 1970059.3317961
0.0520600, 2014848.6018210
0.0520700, 2021063.0763536
0.0520800, 2027213.7873471
0.0520900, 1902233.7806813
0.0521000, 1763158.0197013
0.0521100, 1503421.8493360
0.0521200, 1280772.3286681
0.0521300, 1078517.8499673
0.0521400, 898682.9699521
0.0521500, 735343.1050530
0.0521600, 671117.8355617
0.0521700, 605752.9810055
0.0521800, 529334.7277725
0.0521900, 454320.5773130
0.0522000, 459903.1128194
0.0522100, 364654.4097690
0.0522200, 349040.0002579
0.0522300, 302955.8702947
0.0522400, 271063.5176633
0.0522500, 256841.2035188
0.0522600, 218101.1638483
0.0522700, 216558.0892070
0.0522800, 184386.2776781
0.0522900, 193432.9011130
0.0523000, 166621.9749643
0.0523100, 185441.4857576
0.0523200, 155368.5639407
0.0523300, 151060.8219030
0.0523400, 137780.1453948
0.0523500, 137877.0764304
0.0523600, 151811.2339058
0.0523700, 121801.7431115
0.0523800, 108156.9890576
0.0523900, 71343.7960442
0.0524000, 116827.7290415
0.0524100, 126750.6725386
0.0524200, 83165.3338597
0.0524300, 99009.7527822
0.0524400, 96631.5325036
0.0524500, 104386.9866411
0.0524600, 90859.6278278
0.0524700, 101147.3105723
0.0524800, 80390.9214091
0.0524900, 81443.2730494
0.0525000, 90900.8065366
0.0525100, 56426.8495045
0.0525200, 77136.7021333
0.0525300, 58966.0364108
0.0525400, 43457.7370097
0.0525500, 73246.1577149
0.0525600, 50733.3531516
0.0525700, 65744.8340252
0.0525800, 76289.1330204
0.0525900, 6293.5370818
0.0526000, 65942.8685606
0.0526100, 66291.6128933
0.0526200, 50053.2578460
0.0526300, 29857.1551893
0.0526400, 53552.4392815
0.0526500, 40666.3419796
0.0526600, 64150.1087840
0.0526700, 38203.2044991
0.0526800, 13439.0001488
0.0526900, 46447.3906802
0.0527000, 36778.6141800
0.0527100, 34523.4153728
0.0527200, 58600.5677874
0.0527300, 31156.5850022
0.0527400, 23457.3997920
0.0527500, 41555.4054847
0.0527600, 63237.7601200
0.0527700, 46542.0113876
0.0527800, 46085.5705183
0.0527900, 39439.0710971
0.0528000, 85237.2131994
0.0528100, 38559.9279693
0.0528200, 30271.5198991
0.0528300, 48885.2361557
0.0528400, 47734.5440221
0.0528500, 62320.1942953
0.0528600, 70114.7831844
0.0528700, 14799.0583484
0.0528800, 48159.4074403
0.0528900, 89657.0281517
0.0529000, 31817.0752899
0.0529100, 48242.8309389
0.0529200, 79602.4528077
0.0529300, 47707.2113626
0.0529400, 72626.1420220
0.0529500, 56574.5419513
0.0529600, 67309.4885807
0.0529700, 79954.0253146
0.0529800, 74074.9027202
0.0529900, 104924.0121659
0.0530000, 110508.2738079
0.0530100, 211837.0841496
0.0530200, 158980.9601934
0.0530300, 190845.9183871
0.0530400, 224730.4140921
0.0530500, 258793.7959766
0.0530600, 283354.4389806
0.0530700, 15150948.4274063
0.0530800, 710545.1234791
0.0530900, 296915.0681020
0.0531000, 230383.6939304
0.0531100, 424135.7971983
0.0531200, 239691.4739264
0.0531300, 169007.5674193
0.0531400, 137119.3769421
0.0531500, 73821.9144970
0.0531600, 73387.0140079
0.0531700, 37348.1372092
0.0531800, 42173.4701086
0.0531900, 24388.6236594
0.0532000, 52040.8634825
0.0532100, 57690.6152680
0.0532200, 24854.7380594
0.0532300, 38933.3841324
0.0532400, 34908.6803245
0.0532500, 21386.4927933
0.0532600, 31393.0668142
0.0532700, 18541.7569017
0.0532800, 34539.1185325
0.0532900, 33160.1897461
0.0533000, 37272.8177765
0.0533100, 18762.2122896
0.0533200, 47595.9066517
0.0533300, 24854.6221456
0.0533400, 34221.9286569
0.0533500, 41885.2696303
0.0533600, 6720.0297618
0.0533700, 28592.2937345
0.0533800, 14220.5790318
0.0533900, 33578.2850217
0.0534000, 19680.3990051
0.0534100, 23644.5827411
0.0534200, 12056.0511777
0.0534300, 47854.5519778
0.0534400, 50874.8934643
0.0534500, 25060.4250762
0.0534600, 36192.7350859
0.0534700, 26404.0185010
0.0534800, 22952.3276380
0.0534900, 14271.3455918
0.0535000, 48151.2747287
0.0535100, 33352.5275954
0.0535200, 20130.1168650
0.0535300, 77770.7811070
0.0535400, 32699.8612841
0.0535500, 70893.4336945
0.0535600, 31153.3663831
0.0535700, 60549.9196366
0.0535800, 93146.7569430
0.0535900, 38778.6102123
0.0536000, 60492.5503017
0.0536100, 60455.3102134
0.0536200, 93440.1775790
0.0536300, 46483.1089860
0.0536400, 104387.6800489
0.0536500, 67629.3558154
0.0536600, 88965.7420865
0.0536700, 126268.9349959
0.0536800, 80757.1202372
0.0536900, 100792.9093984
0.0537000, 108094.5479152
0.0537100, 109479.7726158
0.0537200, 113264.4646171
0.0537300, 108119.7072924
0.0537400, 128000.2867380
0.0537500, 107950.9750072
0.0537600, 122009.2126522
0.0537700, 132361.7482508
0.0537800, 121685.5782457
0.0537900, 128139.9942095
0.0538000, 148825.2183536
0.0538100, 118770.4116773
0.0538200, 130004.7637319
0.0538300, 158697.5163070
0.0538400, 143704.2842298
0.0538500, 141485.1883767
0.0538600, 175080.4112972
0.0538700, 159599.2136102
0.0538800, 209314.8534935
0.0538900, 222000.7300213
0.0539000, 262492.4780732
0.0539100, 288337.7415480
0.0539200, 312688.8266648
0.0539300, 377264.7343498
0.0539400, 407274.5546201
0.0539500, 455842.7912252
0.0539600, 509050.7423322
0.0539700, 543199.7365472
0.0539800, 598821.1380922
0.0539900, 679195.2476402
0.0540000, 807008.7797868
0.0540100, 970063.6710237
0.0540200, 1138547.1615247
0.0540300, 1392844.4661720
0.0540400, 1606353.2936241
0.0540500, 1801492.4987568
0.0540600, 1931388.6898594
0.0540700, 1987031.2774702
0.0540800, 2008483.5182836
0.0540900, 1945536.9506997
0.0541000, 1849991.9693234
0.0541100, 1672782.6800454
0.0541200, 1450065.4034163
0.0541300, 1239654.0710513
0.0541400, 1036089.8816087
0.0541500, 858316.7850532
0.0541600, 753462.6822113
0.0541700, 630812.3512504
0.0541800, 566210.1805275
0.0541900, 457469.7358788
0.0542000, 437334.3861909
0.0542100, 386232.3895196
0.0542200, 332604.6241365
0.0542300, 289298.6048532
0.0542400, 279012.2685923
0.0542500, 262442.1818935
0.0542600, 241777.7704629
0.0542700, 232360.1200637
0.0542800, 232964.5901205
0.0542900, 229591.9024922
0.0543000, 214826.9210714
0.0543100, 172979.6281676
0.0543200, 192285.9404325
0.0543300, 184791.2261039
0.0543400, 157806.5061840
0.0543500, 175277.0735721
0.0543600, 156124.4239733
0.0543700, 144496.8302247
0.0543800, 149222.5141760
0.0543900, 137282.3883716
0.0544000, 144706.9729695
0.0544100, 148931.5923000
0.0544200, 123961.3760008
0.0544300, 119493.8292172
0.0544400, 85972.0744719
0.0544500, 88337.3983429
0.0544600, 103377.1062663
0.0544700, 76335.1439116
0.0544800, 94500.7537959
0.0544900, 59815.7996269
0.0545000, 89806.8754662
0.0545100, 62294.8123843
0.0545200, 96044.8069184
0.0545300, 33710.2021649
0.0545400, 72796.0281678
0.0545500, 62804.0891822
0.0545600, 42652.0580746
0.0545700, 63239.5675902
0.0545800, 50794.4644327
0.0545900, 30408.9617218
0.0546000, 37315.7332100
0.0546100, 38565.6835282
0.0546200, 49263.8186198
0.0546300, 40197.9337280
0.0546400, 37496.0185220
0.0546500, 56335.6896558
0.0546600, 30523.4621398
0.0546700, 26129.2530701
0.0546800, 21228.0465894
0.0546900, 43635.9988656
0.0547000, 41058.6173781
0.0547100, 11718.5781561
0.0547200, 50204.3524010
0.0547300, 27541.2967197
0.0547400, 6704.0803247
0.0547500, 81562.4340061
0.0547600, 33493.6064347
0.0547700, 49153.0399569
0.0547800, 31777.4668122
0.0547900, 21870.5979114
0.0548000, 40798.8449959
0.0548100, 34823.3692368
0.0548200, 29441.4435108
0.0548300, 14154.2940481
0.0548400, 34929.9580446
0.0548500, 42595.1892589
0.0548600, 21832.0443385
0.0548700, 33252.0290659
0.0548800, 56860.0686774
0.0548900, 35870.6584969
0.0549000, 26751.4444470
0.0549100, 38820.8163876
0.0549200, 45696.7395117
0.0549300, 51305.9833158
0.0549400, 34649.1859933
0.0549500, 52708.9131457
0.0549600, 53944.6304371
0.0549700, 63759.9631195
0.0549800, 47086.8873998
0.0549900, 100882.3452741
0.0550000, 83517.7373077
0.0550100, 141045.8135678
0.0550200, 166306.7089236
0.0550300, 230016.7974431
0.0550400, 256185.2071627
0.0550500, 303959.9524444
0.0550600, 300268.9101938
0.0550700, 14441077.4543122
0.0550800, 3775283.3972968
0.0550900, 360893.1849357
0.0551000, 224685.4778974
0.0551100, 361449.8792917
0.0551200, 393732.6953467
0.0551300, 173688.3002162
0.0551400, 139132.9172015
0.0551500, 118911.0397945
0.0551600, 95451.0781762
0.0551700, 92257.5312048
0.0551800, 73285.1918057
0.0551900, 58564.4883867
0.0552000, 67515.4710937
0.0552100, 67205.6466675
0.0552200, 57380.7975284
0.0552300, 63108.4141775
0.0552400, 25135.8295069
0.0552500, 62712.8947586
0.0552600, 28149.0244414
0.0552700, 51984.1479395
0.0552800, 30726.5128513
0.0552900, 31637.9132213
0.0553000, 50131.7712534
0.0553100, 26748.6924727
0.0553200, 45001.9668126
0.0553300, 47725.4308100
0.0553400, 53247.1708169
0.0553500, 23689.6144755
0.0553600, 35858.4009125
0.0553700, 59550.8781211
0.0553800, 37126.0988794
0.0553900, 37438.8069521
0.0554000, 17504.8284196
0.0554100, 61848.3395493
0.0554200, 34749.4726579
0.0554300, 38804.6475825
0.0554400, 39311.6541626
0.0554500, 44666.9385564
0.0554600, 56021.6674600
0.0554700, 33646.3691949
0.0554800, 63576.3240995
0.0554900, 33474.5132003
0.0555000, 43245.3302219
0.0555100, 40903.0978044
0.0555200, 58218.1305866
0.0555300, 46211.4483326
0.0555400, 70016.6607958
0.0555500, 55613.2141132
0.0555600, 48024.7528781
0.0555700, 65044.0463455
0.0555800, 55163.5054452
0.0555900, 84092.7954702
0.0556000, 53317.5671238
0.0556100, 67775.0999778
0.0556200, 60589.0729175
0.0556300, 62016.0094330
0.0556400, 79457.3264400
0.0556500, 68299.8317128
0.0556600, 87020.3535387
0.0556700, 92424.6410272
0.0556800, 63722.9136340
0.0556900, 97425.9783271
0.0557000, 96941.7923911
0.0557100, 91759.2715424
0.0557200, 107909.5935726
0.0557300, 110592.3510556
0.0557400, 109407.3406404
0.0557500, 104428.7298448
0.0557600, 146442.2980563
0.0557700, 124087.5631359
0.0557800, 139331.3418582
0.0557900, 144982.4444614
0.0558000, 155794.1277263
0.0558100, 188560.9404516
0.0558200, 171591.7149894
0.0558300, 174973.6878876
0.0558400, 202296.7517535
0.0558500, 210627.0239096
0.0558600, 204091.4218922
0.0558700, 199789.8140747
0.0558800, 240219.8217737
0.0558900, 239708.3333387
0.0559000, 264898.0728507
0.0559100, 245047.3428952
0.0559200, 295145.6263423
0.0559300, 313042.9742463
0.0559400, 377341.8768027
0.0559500, 408283.9270961
0.0559600, 445890.5604406
0.0559700, 573327.9861929
0.0559800, 633993.4779759
0.0559900, 722694.6119385
0.0560000, 872729.1369383
0.0560100, 1006833.9111120
0.0560200, 1199765.6111766
0.0560300, 1400626.9127137
0.0560400, 1630242.5203681
0.0560500, 1777238.2046085
0.0560600, 1902245.9696101
0.0560700, 1961002.7334938
0.0560800, 1927350.2472631
0.0560900, 1882937.1939951
0.0561000, 1764234.1835904
0.0561100, 1589121.5034761
0.0561200, 1340914.1746861
0.0561300, 1158236.9752007
0.0561400, 935317.5559477
0.0561500, 759930.0221632
0.0561600, 688489.1629394
0.0561700, 579737.0116777
0.0561800, 523703.6366840
0.0561900, 501836.6522625
0.0562000, 439033.9486760
0.0562100, 400868.5934281
0.0562200, 370633.9272166
0.0562300, 307563.9515369
0.0562400, 291361.6492351
0.0562500, 262666.4302304
0.0562600, 219897.2319357
0.0562700, 216906.0991143
0.0562800, 176136.1216361
0.0562900, 158620.5173677
0.0563000, 158288.8526745
0.0563100, 136267.8738111
0.0563200, 110270.7555112
0.0563300, 156539.3585812
0.0563400, 139842.4202308
0.0563500, 122157.9306676
0.0563600, 154107.1719324
0.0563700, 129795.0335914
0.0563800, 147930.8667757
0.0563900, 128545.5705382
0.0564000, 127664.2262069
0.0564100, 144477.6164013
0.0564200, 112115.4215440
0.0564300, 122119.4687714
0.0564400, 93644.8351859
0.0564500, 128489.4875466
0.0564600, 110307.5750663
0.0564700, 96803.1055907
0.0564800, 98537.3448090
0.0564900, 77352.2615054
0.0565000, 79822.5090122
0.0565100, 83079.5185650
0.0565200, 74550.2712336
0.0565300, 57698.7638862
0.0565400, 61560.7974282
0.0565500, 50990.3462432
0.0565600, 55492.9926477
0.0565700, 56117.6794424
0.0565800, 22922.6172371
0.0565900, 58727.6842724
0.0566000, 17205.4778486
0.0566100, 61781.2528199
0.0566200, 26360.4189079
0.0566300, 22828.5109676
0.0566400, 14625.6553357
0.0566500, 26959.3120276
0.0566600, 14487.3423719
0.0566700, 19318.3182757
0.0566800, 23015.0398001
0.0566900, 8286.9669361
0.0567000, 2195.9790527
0.0567100, 11822.4458552
0.0567200, 4239.1098122
0.0567300, 10573.5416961
0.0567400, 17488.0242738
0.0567500, 1624.0572650
0.0567600, 25351.1898932
0.0567700, 54382.3080146
0.0567800, 36288.9950949
0.0567900, 27931.8070486
0.0568000, 27822.8890843
0.0568100, 41093.2252446
0.0568200, 25543.2484230
0.0568300, 35980.1287519
0.0568400, 19002.4972043
0.0568500, 40781.2338337
0.0568600, 34640.4882471
0.0568700, 43962.2306304
0.0568800, 33218.9768656
0.0568900, 36970.7151405
0.0569000, 47912.9116732
0.0569100, 27668.7146973
0.0569200, 38147.8673847
0.0569300, 42713.5467270
0.0569400, 39008.5838887
0.0569500, 57059.5121781
0.0569600, 57727.0619554
0.0569700, 40671.8525027
0.0569800, 72965.8440436
0.0569900, 59229.4720304
0.0570000, 72147.2002229
0.0570100, 122278.2190130
0.0570200, 181552.1720112
0.0570300, 259737.3515303
0.0570400, 312860.8296927
0.0570500, 340946.6650211
0.0570600, 392264.0049406
0.0570700, 14545545.2249970
0.0570800, 1643508.7926999
0.0570900, 68706.3609355
0.0571000, 205161.4607693
0.0571100, 365527.3367410
0.0571200, 392633.6972421
0.0571300, 233175.6192422
0.0571400, 143702.0161619
0.0571500, 138386.5698433
0.0571600, 86994.0136849
0.0571700, 84112.1204108
0.0571800, 83052.1483647
0.0571900, 81294.2775169
0.0572000, 93833.8494628
0.0572100, 77741.8526985
0.0572200, 67903.7016149
0.0572300, 49943.4980953
0.0572400, 63663.0126211
0.0572500, 34150.6086183
0.0572600, 63950.2131740
0.0572700, 55160.4050747
0.0572800, 18756.2561829
0.0572900, 32038.4534739
0.0573000, 47496.9660189
0.0573100, 44322.6581558
0.0573200, 24178.0330259
0.0573300, 37904.7679982
0.0573400, 10336.2914046
0.0573500, 13762.0385118
0.0573600, 38530.7743109
0.0573700, 23663.5590096
0.0573800, 24716.8776750
0.0573900, 25142.2137649
0.0574000, 35687.2442197
0.0574100, 17826.8680648
0.0574200, 12385.5032195
0.0574300, 17530.8658657
0.0574400, 26587.3254390
0.0574500, 25342.9508937
0.0574600, 32403.7883279
0.0574700, 9057.0195981
0.0574800, 24187.7754661
0.0574900, 34056.8205504
0.0575000, 20465.3299998
0.0575100, 50297.1023519
0.0575200, 37864.9493067
0.0575300, 44499.5032894
0.0575400, 39838.8464316
0.0575500, 69504.3528205
0.0575600, 50731.3114851
0.0575700, 51875.8784504
0.0575800, 56057.9956830
0.0575900, 55966.3534635
0.0576000, 59707.3311579
0.0576100, 47518.1431561
0.0576200, 57071.6394105
0.0576300, 106112.9126356
0.0576400, 65220.8225186
0.0576500, 113169.8506538
0.0576600, 90861.3521581
0.0576700, 92522.0735176
0.0576800, 88346.8380702
0.0576900, 76847.0357594
0.0577000, 138183.3636079
0.0577100, 106244.2322246
0.0577200, 101464.2118434
0.0577300, 142059.6466066
0.0577400, 132269.6822594
0.0577500, 128593.8702272
0.0577600, 130742.9677574
0.0577700, 155131.1648412
0.0577800, 146065.6882947
0.0577900, 136342.6711855
0.0578000, 153340.2808397
0.0578100, 147618.3288247
0.0578200, 134045.8865352
0.0578300, 154325.7407726
0.0578400, 131387.8889091
0.0578500, 168212.9603954
0.0578600, 152443.5316338
0.0578700, 187792.7396706
0.0578800, 220721.5872768
0.0578900, 227024.7021714
0.0579000, 236246.6165557
0.0579100, 273611.8076473
0.0579200, 318419.6992681
0.0579300, 345703.9981906
0.0579400, 419763.8476584
0.0579500, 390319.5656344
0.0579600, 490285.8155984
0.0579700, 497113.4793958
0.0579800, 549828.7709942
0.0579900, 686096.1106179
0.0580000, 734596.7293128
0.0580100, 908678.6788018
0.0580200, 1064495.7969316
0.0580300, 1295105.2765810
